danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,name_song,artists,genre
0.888,0.584,7,-13.308,1,0.112,0.0385,3.19E-06,0.0625,0.762,104.705,334440,4,Fantastic Voyage,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.852,0.378,7,-11.729,1,0.272,0.0756,0,0.35,0.514,99.888,177733,4,County Line,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.873,0.481,1,-13.337,1,0.314,0.134,0.00112,0.132,0.838,85.02,250160,4,"Mama, I'm in Love Wit a Gangsta - Mix",Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.901,0.471,7,-13.025,1,0.282,0.0131,2.29E-06,0.0832,0.647,92.606,209307,4,Hand on My NutsAC,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.898,0.777,5,-11.307,0,0.187,0.0807,0,0.23,0.784,96.85,193360,4,Ghetto Cartoon,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.942,0.796,0,-10.491,1,0.335,0.326,0.000176,0.394,0.813,119.126,200067,4,Smokin' Stix,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.854,0.666,8,-12.508,1,0.166,0.172,6.65E-06,0.321,0.572,79.361,221000,4,Can-O-Corn,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.711,0.533,11,-12.295,1,0.407,0.244,1.04E-06,0.0387,0.802,174.03,232333,4,U Know Hoo!,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.843,0.744,11,-11.995,0,0.175,0.418,4.10E-06,0.0756,0.839,90.16,307040,4,It Takes a Thief - LP Mix,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.934,0.418,7,-13.929,1,0.307,0.231,0,0.9,0.72,99.039,192667,4,Bring Back Somethin Fo Da Hood,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.843,0.382,11,-15.963,1,0.112,0.236,1.08E-05,0.204,0.742,94.049,231627,4,N Da Closet,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.81,0.443,6,-14.614,1,0.276,0.178,0.000213,0.182,0.603,94.402,193933,4,On My Way to Harlem,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.919,0.54,7,-13.776,1,0.261,0.0104,1.12E-05,0.685,0.749,92.986,179800,4,Sticky Fingers,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.956,0.701,4,-10.041,0,0.188,0.0857,0.00128,0.0459,0.681,106.614,199707,4,Thought You Knew,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.799,0.47,6,-11.838,1,0.189,0.0161,0,0.152,0.768,103.771,247293,4,Ugly Bitches,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.717,0.492,8,-12.625,1,0.0458,0.275,0.0156,0.212,0.869,89.48,287733,4,I Remember,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.616,0.823,1,-4.297,1,0.0494,0.0439,8.25E-06,0.0767,0.148,126.073,216320,1,Gangsta's Paradise - Coopex Edit,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.905,0.325,0,-10.117,1,0.905,0.697,0,0.287,0.47,103.077,226000,4,Fantastic Voyage (Re-Recorded) [Acapella],Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.934,0.661,1,-8.327,0,0.0436,0.0137,4.47E-05,0.107,0.88,102.996,244333,4,Fantastic Voyage (Re-Recorded),Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.932,0.719,11,-7.616,1,0.0464,0.0263,0.00171,0.156,0.946,128.359,196000,4,Fantastic Voyage (Re-Recorded) [Sped Up],Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.787,0.766,1,-7.665,1,0.0296,0.0172,0.00655,0.126,0.537,87.371,288000,4,Fantastic Voyage (Re-Recorded) [Slowed + Reverb],Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.814,0.713,4,-6.567,0,0.246,0.0303,0,0.624,0.622,86.532,257227,4,A STAR IS BORN,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.701,0.608,4,-6.11,0,0.0395,0.1,3.14E-06,0.458,0.29,100.208,192000,4,Gangsta's Paradise - Re-Recorded - Sped Up,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.652,0.543,0,-6.115,1,0.0553,0.131,0,0.16,0.376,80.99,237520,4,Gangsta's Paradise - Re-Recorded,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.683,0.314,0,-10.642,1,0.0535,0.0885,0.974,0.153,0.21,81.012,240744,4,Gangsta's Paradise - Re-Recorded - Instrumental,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.61,0.53,6,-9.182,1,0.0565,0.169,0,0.248,0.246,142.596,270000,4,Gangsta's Paradise - Re-Recorded - Slowed + Reverb,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.681,0.65,10,-8.452,0,0.0569,0.126,0.000384,0.12,0.591,90.004,219826,4,The Art of Making Love,L.V.,[]
0.512,0.458,4,-10.426,0,0.169,0.507,0,0.153,0.631,74.205,262876,4,Set the Mood,L.V.,[]
0.695,0.5,10,-7.76,1,0.0961,0.801,0,0.0648,0.542,81.985,273747,4,Far to Long,L.V.,[]
0.627,0.505,5,-8.522,0,0.263,0.172,0,0.143,0.679,85.082,266241,4,All About You,L.V.,[]
0.71,0.803,2,-9.046,1,0.0937,0.307,1.57E-05,0.0492,0.701,82.979,281205,4,Ain't No Woman,L.V.,[]
0.591,0.449,4,-10.085,0,0.183,0.0531,4.82E-06,0.0744,0.574,176.268,25705,4,Oh (Interlude),L.V.,[]
0.924,0.561,8,-7.99,1,0.258,0.564,1.87E-06,0.106,0.7,97.977,274475,4,Get Down,L.V.,[]
0.518,0.594,1,-8.446,0,0.0566,0.169,0,0.0785,0.338,72.994,305193,4,Talk About,L.V.,[]
0.64,0.529,8,-8.319,1,0.0962,0.284,1.36E-05,0.0853,0.658,80.501,282104,4,Simple Reminder,L.V.,[]
0.599,0.494,8,-9.457,1,0.0866,0.426,3.86E-05,0.11,0.158,65.041,317343,4,I Wonder,L.V.,[]
0.365,0.119,0,-15.009,1,0.045,0.867,0,0.218,0.282,127.206,105233,4,I'll See Her Soon,L.V.,[]
0.499,0.22,2,-19.865,1,0.0437,0.949,0.921,0.0737,0.394,165.859,74548,4,Ain't No Woman (Interlude),L.V.,[]
0.466,0.256,7,-10.413,1,0.0307,0.909,0.0026,0.0914,0.189,146.23,251670,4,Lake City Blues,L.V.,[]
0.557,0.244,9,-13.021,1,0.0402,0.973,0.0339,0.103,0.157,128.19,217250,4,Sparrow,L.V.,[]
0.736,0.269,7,-8.678,1,0.0291,0.666,0.000298,0.101,0.32,110.111,212730,4,Sharp Devil,L.V.,[]
0.575,0.503,9,-7.465,0,0.0296,0.807,0.00735,0.112,0.204,120.05,176100,4,Falling,L.V.,[]
0.395,0.335,7,-10.282,1,0.0431,0.916,2.73E-05,0.16,0.255,84.988,246944,4,Swing Me,L.V.,[]
0.54,0.449,9,-7.497,1,0.0262,0.843,0.000123,0.112,0.418,93.137,200504,4,Maybe When,L.V.,[]
0.379,0.393,9,-7.512,1,0.0347,0.892,0,0.0874,0.116,89.177,146680,4,Had a Penny,L.V.,[]
0.523,0.3,9,-10.667,0,0.0317,0.855,4.22E-05,0.06,0.0647,71.968,258206,5,Miles and Miles,L.V.,[]
0.849,0.727,9,-4.572,0,0.0532,0.148,2.32E-05,0.0453,0.699,100.927,230227,4,Throw Your Hands Up - Treach Version,L.V.,[]
0.745,0.654,6,-4.837,0,0.0325,0.00414,0.000332,0.0732,0.633,105.754,247600,4,The 'G' Within,L.V.,[]
0.84,0.488,6,-9.042,1,0.0391,0.00433,0.00046,0.12,0.686,98.943,238933,4,The Wrong Come Up,L.V.,[]
0.693,0.682,11,-6.998,1,0.158,0.0394,9.26E-06,0.336,0.758,82.844,254267,4,Take a Ride,L.V.,[]
0.737,0.603,10,-7.49,0,0.239,0.0606,6.08E-06,0.118,0.492,75.982,281800,1,Gangsta's Boogie - Barr 9 Version,L.V.,[]
0.849,0.421,4,-9.437,0,0.0687,0.19,0.000537,0.134,0.764,119.865,124707,4,Crazy Little G's - Part 1,L.V.,[]
0.826,0.598,1,-6.81,0,0.0788,0.129,0.0601,0.0817,0.849,133.891,283627,4,Crazy Little G's - Part 2,L.V.,[]
0.616,0.677,0,-6.098,0,0.0403,0.0454,3.01E-06,0.181,0.481,79.863,240907,4,Gangsta's Paradise (L.V. Version),L.V.,[]
0.718,0.429,11,-11.307,1,0.0641,0.00246,0.000455,0.0469,0.483,159.933,228560,4,Fire From the Gun,L.V.,[]
0.675,0.608,11,-5.937,1,0.0397,0.326,0.000105,0.0344,0.737,82.946,246333,4,Cool Out,L.V.,[]
0.752,0.458,8,-8.875,0,0.0312,0.266,0,0.0609,0.375,128.722,271440,4,I Am L.V.,L.V.,[]
0.694,0.592,7,-7.933,1,0.12,0.106,0,0.301,0.59,84.905,180267,4,Hey Love,L.V.,[]
0.793,0.537,2,-6.719,1,0.0407,0.196,7.06E-05,0.0683,0.693,132.745,301093,4,It's Wet,L.V.,[]
0.637,0.698,0,-5.688,1,0.0418,0.29,8.26E-05,0.238,0.527,133.25,245040,4,Heaven Must Be Like This,L.V.,[]
0.704,0.636,9,-8.189,0,0.0424,0.281,1.76E-05,0.0875,0.607,141.692,429960,4,Just a Little Something,L.V.,[]
0.76,0.483,6,-7.702,1,0.164,0.0334,5.80E-06,0.204,0.771,76.764,265440,4,Gangsta's Boogie - Prode'je Version,L.V.,[]
0.797,0.356,2,-8.44,1,0.172,0.0994,0,0.136,0.188,98.094,202850,4,Party With Me,L.V.,[]
0.425,0.711,11,-12.122,0,0.27,0.227,1.38E-06,0.323,0.173,105.016,128052,4,Run It Up,L.V.,[]
0.789,0.496,2,-6.364,1,0.184,0.141,0,0.462,0.172,91.995,230582,4,Crime Wave,DJ Alex Funk,[]
0.637,0.704,5,-8.105,0,0.0498,0.0615,1.70E-05,0.181,0.615,89.994,225933,4,The Art,L.V.,[]
0.727,0.714,4,-7.075,0,0.274,0.00779,3.49E-06,0.316,0.666,81.532,234167,4,D.P.G. Killa,BG Knoccout & Gangsta Dresta,[]
0.772,0.842,0,-3.735,1,0.175,0.00983,0,0.073,0.483,90.111,289656,4,The Boone Docks,New Breed of Hustlas,['deep g funk']
0.809,0.723,7,-5.532,1,0.117,0.0378,0.00816,0.222,0.668,85.952,277582,4,Streiht up Menace,MC Eiht,"['g funk', 'west coast rap']"
0.703,0.85,1,-5.545,1,0.0445,0.0211,0.000103,0.154,0.746,88.969,291503,4,Buddha Nature,Blac Monks,['dirty texas rap']
0.763,0.618,11,-8.373,0,0.195,0.0307,0,0.104,0.57,89.949,200483,4,Get Loot,Jamiz,[]
0.766,0.6,9,-7.76,0,0.144,0.111,0,0.0402,0.926,74.046,290683,4,3 Wheel Motion,Ganksta C,"['deep g funk', 'dirty texas rap']"
0.75,0.489,10,-8.701,0,0.303,0.00769,0.000183,0.0803,0.75,190.144,251728,4,Sucka Free,Mac T,[]
0.659,0.748,7,-6.893,0,0.271,0.0157,0,0.365,0.59,147.927,332593,4,Ghetto Niggaz,Kory D,[]
0.76,0.598,10,-9.21,0,0.0995,0.16,0,0.0698,0.747,92.003,232406,4,Give It 2 You,Da Brat,"['chicago rap', 'contemporary r&b', 'dirty south rap', 'hip pop', 'new jack swing', 'r&b', 'urban contemporary']"
0.906,0.916,11,-5.356,0,0.313,0.239,1.58E-06,0.281,0.717,100.719,267273,4,Whoop! Whoop!,DJ Pooh,['west coast rap']
0.716,0.495,4,-9.939,0,0.35,0.00327,0,0.246,0.412,83.557,313914,4,Get in Where You Fit in Part 2,Too $hort,"['cali rap', 'gangster rap', 'golden age hip hop', 'hyphy', 'oakland hip hop', 'west coast rap']"
0.819,0.618,11,-6.144,0,0.168,0.46,0.148,0.105,0.851,94.283,265253,4,Life of a Sinner,Sinister,[]
0.738,0.639,1,-6.966,1,0.0876,0.0103,2.84E-05,0.259,0.503,76.145,246906,4,Attitudes,South Circle,['dirty texas rap']
0.844,0.609,7,-7.421,1,0.0699,0.046,0,0.165,0.505,97.226,249268,4,3 Strikes You're Out,Teardrop,[]
0.793,0.949,1,-4.932,1,0.235,0.0932,0,0.137,0.537,93.238,286114,4,Danger Danger,Fugitive,[]
0.763,0.543,1,-6.847,1,0.325,0.183,0,0.0667,0.81,173.89,234661,4,I Wanna See Ya,Funk Mobb,[]
0.671,0.702,7,-7.127,1,0.326,0.026,1.63E-06,0.067,0.552,77.691,259775,4,Knock on Wood,Murder Squad,['swedish death metal']
0.867,0.737,9,-5.863,1,0.226,0.0206,0,0.119,0.681,97.967,236484,4,Tru 2 This,Big Mack,[]
0.687,0.6,4,-5.831,0,0.223,0.00948,0.000535,0.319,0.682,85.968,282413,4,Keep Shit on the Real,Champ MC,['wu fam']
0.795,0.723,1,-5.711,1,0.0569,0.00427,1.42E-05,0.0463,0.688,89.055,293018,4,On the Unda,Gangsta Rhyme Posse,[]
0.634,0.63,8,-6.393,1,0.0576,0.0372,0,0.4,0.423,79.943,241933,4,Gangsta's Paradise,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.778,0.783,7,-7.78,1,0.129,0.231,0,0.322,0.687,87.237,299400,4,Geto Highlites,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.929,0.812,1,-5.262,1,0.0458,0.00511,0.00132,0.172,0.768,109.035,245760,4,Ooh La La,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.875,0.586,7,-8.396,1,0.0931,0.0236,0.000246,0.0888,0.618,104.706,333840,4,Fantastic Voyage - Timber Mix,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.807,0.599,4,-7.882,1,0.101,0.0371,0.001,0.0913,0.434,89.082,262360,4,Hit 'Em,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.758,0.56,3,-7.708,1,0.171,0.0104,0.000437,0.301,0.454,91.176,310800,4,C U When U Get There (feat. 40 thevz),Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.747,0.578,1,-9.579,1,0.278,0.409,0,0.052,0.639,172.083,267360,4,For My Sistas,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.916,0.652,0,-6.769,1,0.177,0.0554,0,0.0735,0.703,105.635,224933,4,Can I Get Down 1x,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.813,0.568,1,-7.057,0,0.174,0.116,1.21E-05,0.181,0.642,88.375,264240,4,Is This Me?,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.852,0.378,7,-11.729,1,0.272,0.0756,0,0.35,0.514,99.888,177733,4,County Line,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.873,0.481,1,-13.337,1,0.314,0.134,0.00112,0.132,0.838,85.02,250160,4,"Mama, I'm in Love Wit a Gangsta - Mix",Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.855,0.484,11,-9.946,0,0.242,0.0472,1.19E-05,0.128,0.789,167.026,275467,4,Cruisin',Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.84,0.508,7,-5.404,1,0.222,0.103,0.00022,0.0487,0.723,92.15,248067,4,Homeboy,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.825,0.572,1,-6.203,1,0.102,0.0266,0.000777,0.131,0.614,98.064,254893,4,My Soul,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.881,0.707,6,-8.671,0,0.238,0.0119,0,0.0281,0.694,89.1,286400,4,Bright as the Sun,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.829,0.626,2,-9.332,1,0.242,0.199,2.12E-06,0.0909,0.515,100.541,240960,4,The Winner,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.717,0.492,8,-12.625,1,0.0458,0.275,0.0156,0.212,0.869,89.48,287733,4,I Remember,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
0.945,0.352,9,-10.848,1,0.273,0.0886,0.000703,0.0885,0.268,102.018,154175,4,Rubber Band Man,Tyga,"['hip hop', 'pop rap', 'rap', 'trap']"
0.61,0.524,1,-5.572,1,0.296,0.174,3.37E-05,0.306,0.524,103.245,182532,4,Brand New,Tyga,"['hip hop', 'pop rap', 'rap', 'trap']"
0.898,0.474,8,-9.156,0,0.39,0.0915,0.000713,0.105,0.0655,112.965,161416,4,Thumpin,Tyga,"['hip hop', 'pop rap', 'rap', 'trap']"
0.682,0.584,4,-7.92,1,0.318,0.036,0,0.129,0.677,98.9,136856,4,Get Me Litt,Tyga,"['hip hop', 'pop rap', 'rap', 'trap']"
0.863,0.461,5,-9.753,0,0.312,0.266,0,0.16,0.758,98.084,149448,4,Perk 10,Tyga,"['hip hop', 'pop rap', 'rap', 'trap']"
0.835,0.338,0,-12.262,1,0.277,0.576,0,0.117,0.473,92.046,166957,4,Time For That,Tyga,"['hip hop', 'pop rap', 'rap', 'trap']"
0.91,0.439,0,-7.362,1,0.202,0.389,0,0.0853,0.748,104.025,143077,4,Choose Up,Tyga,"['hip hop', 'pop rap', 'rap', 'trap']"
0.758,0.361,1,-11.754,1,0.425,0.0557,5.34E-05,0.154,0.213,100.047,204000,4,Big One,Tyga,"['hip hop', 'pop rap', 'rap', 'trap']"
0.897,0.583,1,-7.683,1,0.211,0.106,0,0.113,0.583,104.008,159231,4,I'm Tha Reason,Tyga,"['hip hop', 'pop rap', 'rap', 'trap']"
0.823,0.803,2,-5.026,1,0.232,0.277,0,0.142,0.819,107.028,199626,4,West Coast Weekend,Tyga,"['hip hop', 'pop rap', 'rap', 'trap']"
0.787,0.794,6,-7.129,0,0.236,0.0457,0,0.183,0.41,136.939,155912,4,PARTy T1M3,Tyga,"['hip hop', 'pop rap', 'rap', 'trap']"
0.832,0.524,10,-11.818,0,0.124,0.378,0.000337,0.0484,0.301,120.08,140000,4,Boachella,Tyga,"['hip hop', 'pop rap', 'rap', 'trap']"
0.858,0.694,10,-6.148,0,0.208,0.0618,0,0.105,0.492,106.051,158491,4,PLATINUM,Tyga,"['hip hop', 'pop rap', 'rap', 'trap']"
0.897,0.622,4,-6.843,0,0.0655,0.062,0,0.0708,0.389,105.075,144000,4,FWU,Tyga,"['hip hop', 'pop rap', 'rap', 'trap']"
0.794,0.661,2,-4.188,1,0.263,0.0488,0,0.214,0.359,99.977,145293,4,Too Many,Tyga,"['hip hop', 'pop rap', 'rap', 'trap']"
0.916,0.518,8,-7.082,1,0.475,0.311,0,0.138,0.464,99.983,153575,4,Lightskin Lil Wayne,Tyga,"['hip hop', 'pop rap', 'rap', 'trap']"
0.669,0.753,1,-4.054,1,0.341,0.29,0,0.628,0.398,95.953,162447,4,On Me (feat. Lil Wayne),Tyga,"['hip hop', 'pop rap', 'rap', 'trap']"
0.693,0.607,4,-4.724,0,0.352,0.319,0,0.11,0.607,98.969,174536,4,Stash (feat. Blueface),Tyga,"['hip hop', 'pop rap', 'rap', 'trap']"
